refid,type,tokenid,numviews,hasliked,datecreated
dee8a05f2c485dd4be097ee8813e2433,fingerprint,1031,1,f,2019-01-05 21:42:46.709234+01
dee8a05f2c485dd4be097ee8813e2433,fingerprint,1058,0,f,2019-01-05 21:44:33.635534+01
da4ddbb9d9b42c2c1e3bdacc69028117,fingerprint,1344,0,f,2019-01-05 21:48:11.151465+01
da4ddbb9d9b42c2c1e3bdacc69028117,fingerprint,1343,0,f,2019-01-05 21:48:35.263351+01
39d794c1c90416da4bb0c0527e394f19,fingerprint,882,0,f,2019-01-05 21:58:21.074469+01
30200319aace38cd69224efd8a8ac444,fingerprint,64,1,f,2019-01-05 22:56:56.293036+01
236d3f66b601269ca957823823da8b85,fingerprint,1384,0,f,2019-01-05 22:23:42.798115+01
2db8f8597c63b436b26fe9534bda3562,fingerprint,1323,1,f,2019-01-05 22:23:41.389013+01
1ce268436dbe22e5fd4fbcd6ab17a0a1,fingerprint,1389,0,f,2019-01-05 22:33:05.849139+01
1ce268436dbe22e5fd4fbcd6ab17a0a1,fingerprint,1385,0,f,2019-01-05 22:33:35.286964+01
a4ad045d62a493f0ed883b413866448afb13087c,ethAddress,1385,0,t,2019-01-05 22:33:55.635372+01
1ce268436dbe22e5fd4fbcd6ab17a0a1,fingerprint,1382,0,f,2019-01-05 22:34:26.288371+01
1ce268436dbe22e5fd4fbcd6ab17a0a1,fingerprint,1375,0,f,2019-01-05 22:35:17.222439+01
1ce268436dbe22e5fd4fbcd6ab17a0a1,fingerprint,1364,0,f,2019-01-05 22:36:09.333711+01
1ce268436dbe22e5fd4fbcd6ab17a0a1,fingerprint,1370,0,f,2019-01-05 22:36:19.543526+01
1ce268436dbe22e5fd4fbcd6ab17a0a1,fingerprint,1253,0,f,2019-01-05 22:37:22.299297+01
30200319aace38cd69224efd8a8ac444,fingerprint,63,0,f,2019-01-05 22:57:26.270154+01
30200319aace38cd69224efd8a8ac444,fingerprint,62,0,f,2019-01-05 22:57:31.035318+01
e4ab877201543e391da53149bdeca1c9,fingerprint,1298,0,f,2019-01-05 23:24:59.958091+01
deba15a1fec5b45bda1fa2327f4298b4,fingerprint,90,0,f,2019-01-05 23:43:44.355772+01
e8ed992463e131614a43ad3991d7f475,fingerprint,1388,0,f,2019-01-05 23:56:27.125691+01
ec2c4002c9a350303cd12ea2b6b2386d,fingerprint,58,0,f,2019-01-06 00:35:01.215894+01
ec2c4002c9a350303cd12ea2b6b2386d,fingerprint,28,0,f,2019-01-06 00:35:15.593739+01
ec2c4002c9a350303cd12ea2b6b2386d,fingerprint,519,1,f,2019-01-06 00:34:19.796578+01
955af1c1dec900fdb8991cc5caeeb5a9,fingerprint,1127,0,f,2019-01-06 00:40:15.877679+01
ec2c4002c9a350303cd12ea2b6b2386d,fingerprint,1391,0,f,2019-01-06 00:40:23.617388+01
f5e30ef3b817db2f1b28cac9530f0757,fingerprint,1368,1,f,2019-01-05 21:26:33.559085+01
c059b6ecb3d4c85b826c5b715e132ad1,fingerprint,177,1,f,2019-01-05 20:48:14.478269+01
ec2c4002c9a350303cd12ea2b6b2386d,fingerprint,156,0,f,2019-01-06 00:42:19.853304+01
ec2c4002c9a350303cd12ea2b6b2386d,fingerprint,145,0,f,2019-01-06 00:45:13.048955+01
21c72679a0d3dfa6d767095f4f1a9890,fingerprint,830,1,f,2019-01-06 01:07:51.849212+01
21c72679a0d3dfa6d767095f4f1a9890,fingerprint,1211,1,f,2019-01-06 01:07:42.732025+01
21c72679a0d3dfa6d767095f4f1a9890,fingerprint,1207,0,f,2019-01-06 01:08:54.587119+01
21c72679a0d3dfa6d767095f4f1a9890,fingerprint,1146,0,f,2019-01-06 01:09:06.354366+01
21c72679a0d3dfa6d767095f4f1a9890,fingerprint,885,0,f,2019-01-06 01:09:15.57008+01
21c72679a0d3dfa6d767095f4f1a9890,fingerprint,882,0,f,2019-01-06 01:10:19.839561+01
8836084f9d003a27e2b85847197be3a6,fingerprint,1375,0,f,2019-01-06 01:10:25.314581+01
21c72679a0d3dfa6d767095f4f1a9890,fingerprint,32,1,f,2019-01-06 01:09:34.701552+01
e8ed992463e131614a43ad3991d7f475,fingerprint,1391,0,f,2019-01-06 01:19:33.302481+01
4a965b4d426ca22fedba330354793025,fingerprint,597,0,f,2019-01-06 01:21:17.858401+01
4a965b4d426ca22fedba330354793025,fingerprint,187,0,f,2019-01-06 01:21:25.005273+01
4a965b4d426ca22fedba330354793025,fingerprint,181,0,f,2019-01-06 01:21:58.631838+01
73acbac182930d2db2b8468021490e59,fingerprint,1391,0,f,2019-01-06 02:13:12.953001+01
73acbac182930d2db2b8468021490e59,fingerprint,1389,1,f,2019-01-05 14:49:40.452361+01
73acbac182930d2db2b8468021490e59,fingerprint,1305,0,f,2019-01-06 02:16:22.937511+01
73acbac182930d2db2b8468021490e59,fingerprint,256,0,f,2019-01-06 02:18:03.144692+01
73acbac182930d2db2b8468021490e59,fingerprint,490,0,f,2019-01-06 02:18:30.756037+01
f20cf4bc9f9cdf33d360a7b9fcb6113a,fingerprint,903,0,f,2019-01-06 03:35:07.600076+01
be3956de4a1090d6d0facdf366a97998,fingerprint,1392,1,f,2019-01-06 03:35:27.646511+01
5cbb31e39ca93ca13d8e9f686bf749b14076bc65,ethAddress,1392,0,t,2019-01-06 04:02:11.781673+01
ed0c3776fe2b67a064086fc131b24240,fingerprint,1392,0,f,2019-01-06 04:15:05.358265+01
ed0c3776fe2b67a064086fc131b24240,fingerprint,1150,0,f,2019-01-06 04:15:12.40901+01
9284a5f73d064a9ae9d4f7cb2c4780b0,fingerprint,1392,0,f,2019-01-06 05:00:15.904961+01
f5e30ef3b817db2f1b28cac9530f0757,fingerprint,1392,0,f,2019-01-06 05:26:32.86424+01
236d3f66b601269ca957823823da8b85,fingerprint,136,0,f,2019-01-06 06:18:00.016252+01
236d3f66b601269ca957823823da8b85,fingerprint,1387,0,f,2019-01-06 06:22:20.102592+01
f8113e19ba0e2d5473260f917b7f41c1,fingerprint,519,0,f,2019-01-06 06:22:26.51932+01
f8113e19ba0e2d5473260f917b7f41c1,fingerprint,1390,0,f,2019-01-06 06:22:52.592777+01
f8113e19ba0e2d5473260f917b7f41c1,fingerprint,135,0,f,2019-01-06 06:23:52.974059+01
236d3f66b601269ca957823823da8b85,fingerprint,1327,0,f,2019-01-06 06:25:38.614419+01
236d3f66b601269ca957823823da8b85,fingerprint,1377,0,f,2019-01-06 06:25:45.333641+01
f34f96ba2ce3694acdb4a11b6fb4eeb0,fingerprint,558,0,f,2019-01-06 06:31:51.115886+01
f34f96ba2ce3694acdb4a11b6fb4eeb0,fingerprint,177,1,f,2019-01-06 06:31:43.78751+01
f34f96ba2ce3694acdb4a11b6fb4eeb0,fingerprint,172,0,f,2019-01-06 06:32:08.89294+01
236d3f66b601269ca957823823da8b85,fingerprint,1392,1,f,2019-01-06 06:32:38.373481+01
f34f96ba2ce3694acdb4a11b6fb4eeb0,fingerprint,953,0,f,2019-01-06 06:32:55.773368+01
f34f96ba2ce3694acdb4a11b6fb4eeb0,fingerprint,752,0,f,2019-01-06 06:33:11.144293+01
f34f96ba2ce3694acdb4a11b6fb4eeb0,fingerprint,758,0,f,2019-01-06 06:33:34.500841+01
f34f96ba2ce3694acdb4a11b6fb4eeb0,fingerprint,61,0,f,2019-01-06 06:34:26.659044+01
236d3f66b601269ca957823823da8b85,fingerprint,177,0,f,2019-01-06 06:36:06.712044+01
a04b1b6105c55680302b1df47b3c7ced,fingerprint,1031,0,f,2019-01-06 07:29:10.241488+01
236d3f66b601269ca957823823da8b85,fingerprint,603,0,f,2019-01-06 07:54:23.87319+01
41b6a1722bf741b26ca847dd97ee72d8,fingerprint,1390,1,f,2019-01-06 09:29:37.273493+01
236d3f66b601269ca957823823da8b85,fingerprint,1216,0,f,2019-01-06 08:01:54.759502+01
236d3f66b601269ca957823823da8b85,fingerprint,1389,0,f,2019-01-06 08:02:46.514463+01
236d3f66b601269ca957823823da8b85,fingerprint,1357,1,f,2019-01-06 07:55:59.186482+01
236d3f66b601269ca957823823da8b85,fingerprint,1106,0,f,2019-01-06 08:03:07.937954+01
236d3f66b601269ca957823823da8b85,fingerprint,1248,0,f,2019-01-06 08:06:31.449526+01
236d3f66b601269ca957823823da8b85,fingerprint,1172,0,f,2019-01-06 08:09:45.738851+01
236d3f66b601269ca957823823da8b85,fingerprint,868,0,f,2019-01-06 08:12:59.323102+01
236d3f66b601269ca957823823da8b85,fingerprint,1364,0,f,2019-01-06 08:13:25.154863+01
236d3f66b601269ca957823823da8b85,fingerprint,1360,0,f,2019-01-06 08:13:29.97605+01
236d3f66b601269ca957823823da8b85,fingerprint,1295,0,f,2019-01-06 08:13:36.96505+01
236d3f66b601269ca957823823da8b85,fingerprint,889,0,f,2019-01-06 08:13:43.663237+01
236d3f66b601269ca957823823da8b85,fingerprint,853,0,f,2019-01-06 08:14:25.575971+01
236d3f66b601269ca957823823da8b85,fingerprint,846,0,f,2019-01-06 08:14:51.003488+01
236d3f66b601269ca957823823da8b85,fingerprint,108,0,f,2019-01-06 08:16:19.90292+01
236d3f66b601269ca957823823da8b85,fingerprint,956,0,f,2019-01-06 08:21:10.071702+01
11be73b510a591054b56996fd58b52a9,fingerprint,1392,0,f,2019-01-06 09:26:56.44228+01
21316e6a4f0af45e5f1503984e83b10c53b177d8,ethAddress,1392,0,t,2019-01-06 09:26:58.830111+01
41b6a1722bf741b26ca847dd97ee72d8,fingerprint,1031,1,f,2019-01-06 09:20:32.691612+01
46e5164d1bb28ab04fdca1dd93be6998,fingerprint,1392,1,f,2019-01-06 09:54:41.482248+01
46e5164d1bb28ab04fdca1dd93be6998,fingerprint,1382,0,f,2019-01-06 09:55:21.337938+01
c50d9041468ea466681892ddd6197dd5,fingerprint,1376,0,f,2019-01-06 10:02:22.520676+01
eef0383502f946b544a33a75ee75c585,fingerprint,1392,0,f,2019-01-06 10:07:55.500907+01
3d4de3159faeb0e42820fc1187d86d52,fingerprint,1390,0,f,2019-01-06 10:21:26.486357+01
3d4de3159faeb0e42820fc1187d86d52,fingerprint,877,0,f,2019-01-06 10:21:46.930114+01
eef0383502f946b544a33a75ee75c585,fingerprint,1261,0,f,2019-01-06 10:48:58.19836+01
eef0383502f946b544a33a75ee75c585,fingerprint,1244,0,f,2019-01-06 10:49:23.934302+01
eef0383502f946b544a33a75ee75c585,fingerprint,1243,0,f,2019-01-06 10:49:37.433918+01
eef0383502f946b544a33a75ee75c585,fingerprint,1241,0,f,2019-01-06 10:50:10.520137+01
eef0383502f946b544a33a75ee75c585,fingerprint,1238,0,f,2019-01-06 10:51:39.418802+01
f47d5e047b36d777e02b5563455a8cce,fingerprint,929,0,f,2019-01-06 10:57:23.709629+01
f47d5e047b36d777e02b5563455a8cce,fingerprint,557,1,f,2019-01-06 10:57:45.428731+01
f47d5e047b36d777e02b5563455a8cce,fingerprint,846,0,f,2019-01-06 10:58:41.545538+01
f47d5e047b36d777e02b5563455a8cce,fingerprint,1272,0,f,2019-01-06 11:01:27.311708+01
f47d5e047b36d777e02b5563455a8cce,fingerprint,1273,0,f,2019-01-06 11:01:41.467635+01
f47d5e047b36d777e02b5563455a8cce,fingerprint,697,0,f,2019-01-06 11:03:00.077665+01
97282de2d69eea73c75d28e755e67f11,fingerprint,1392,0,f,2019-01-06 11:06:36.444007+01
576a655161b5502dcf40602be1f3519a89b71658,ethAddress,1393,0,t,2019-01-06 11:13:27.475813+01
13ddca69527d5a0946b301c201f804ed,fingerprint,1299,0,f,2019-01-06 14:54:50.818942+01
53e62418671d701eecdeff86d02b1d1a,fingerprint,1393,0,f,2019-01-06 11:15:11.563551+01
79a089e7c4847d77122f324700a9d42b,fingerprint,750,0,f,2019-01-06 15:07:03.92337+01
15c5abf52cd8d0fccd4968fea3a350be,fingerprint,1375,1,f,2019-01-06 11:17:08.868142+01
15c5abf52cd8d0fccd4968fea3a350be,fingerprint,727,0,f,2019-01-06 11:17:49.145047+01
15c5abf52cd8d0fccd4968fea3a350be,fingerprint,1367,0,f,2019-01-06 11:21:17.781859+01
1d47ebd473b07bfbbf483653f93d860b,fingerprint,1393,0,f,2019-01-06 11:21:25.879955+01
15c5abf52cd8d0fccd4968fea3a350be,fingerprint,1299,0,f,2019-01-06 11:22:45.930441+01
15c5abf52cd8d0fccd4968fea3a350be,fingerprint,1372,1,f,2019-01-06 11:22:53.583348+01
15c5abf52cd8d0fccd4968fea3a350be,fingerprint,1326,0,f,2019-01-06 11:24:46.926298+01
15c5abf52cd8d0fccd4968fea3a350be,fingerprint,1316,0,f,2019-01-06 11:25:33.356358+01
31443dcb876e1727d09b95977bcbcd4e,fingerprint,1393,0,f,2019-01-06 11:26:38.096196+01
8581817eb65f15dad2e48bbc0b9f5721,fingerprint,1393,0,f,2019-01-06 11:30:11.176727+01
902ba967ac0b1f2374efacd4e48fde6e,fingerprint,1393,0,f,2019-01-06 11:42:05.166806+01
11be73b510a591054b56996fd58b52a9,fingerprint,1391,1,f,2019-01-06 11:41:58.527022+01
21316e6a4f0af45e5f1503984e83b10c53b177d8,ethAddress,1391,0,t,2019-01-06 11:42:26.234368+01
dee8a05f2c485dd4be097ee8813e2433,fingerprint,1392,0,f,2019-01-06 11:50:15.290259+01
576a655161b5502dcf40602be1f3519a89b71658,ethAddress,1392,0,t,2019-01-06 11:50:26.467268+01
209936c62b43d59357884a0ab5730292,fingerprint,1134,0,f,2019-01-06 15:31:16.159112+01
37ae09dac165c26c3b07a1f400335f1d,fingerprint,1393,0,f,2019-01-06 11:53:56.717788+01
dee8a05f2c485dd4be097ee8813e2433,fingerprint,1372,0,f,2019-01-06 11:59:06.277863+01
f5e30ef3b817db2f1b28cac9530f0757,fingerprint,1393,0,f,2019-01-06 12:13:57.222938+01
966db1da6486014ce7ba6f2591d94e36,fingerprint,506,0,f,2019-01-06 13:01:47.601705+01
966db1da6486014ce7ba6f2591d94e36,fingerprint,905,0,f,2019-01-06 13:01:59.458324+01
27f0c5a126a72ada6d862ac674a768e1,fingerprint,1393,0,f,2019-01-06 13:05:45.770942+01
79a089e7c4847d77122f324700a9d42b,fingerprint,1147,0,f,2019-01-06 15:07:40.201272+01
610d2883ef098999e547e71f73eb2892,fingerprint,529,1,f,2019-01-06 13:12:45.877904+01
610d2883ef098999e547e71f73eb2892,fingerprint,58,1,f,2019-01-06 13:13:24.370363+01
1e97a33ce6405d0e08d9221aa52bfbf0,fingerprint,1074,0,f,2019-01-06 13:13:38.411522+01
1e97a33ce6405d0e08d9221aa52bfbf0,fingerprint,1390,1,f,2019-01-06 13:13:58.404005+01
1e97a33ce6405d0e08d9221aa52bfbf0,fingerprint,1393,0,f,2019-01-06 13:15:50.850336+01
9693533184f1c0bf4965e625aea351e1,fingerprint,1378,1,f,2019-01-06 13:32:13.49817+01
9693533184f1c0bf4965e625aea351e1,fingerprint,1368,0,f,2019-01-06 13:33:11.704109+01
1ce268436dbe22e5fd4fbcd6ab17a0a1,fingerprint,1388,0,f,2019-01-06 13:57:44.769272+01
1ce268436dbe22e5fd4fbcd6ab17a0a1,fingerprint,700,0,f,2019-01-06 13:57:58.505412+01
531583f5945e7c6c776fe06eb1a316fd,fingerprint,1011,0,f,2019-01-06 14:05:48.849726+01
227a67f1e90beb39aaf214e64ba4fcc9,fingerprint,1393,1,f,2019-01-06 14:08:06.927552+01
531583f5945e7c6c776fe06eb1a316fd,fingerprint,724,0,f,2019-01-06 14:10:56.977118+01
902ba967ac0b1f2374efacd4e48fde6e,fingerprint,156,0,f,2019-01-06 14:14:08.251598+01
902ba967ac0b1f2374efacd4e48fde6e,fingerprint,1134,0,f,2019-01-06 14:14:27.537324+01
902ba967ac0b1f2374efacd4e48fde6e,fingerprint,1076,0,f,2019-01-06 14:14:41.180162+01
902ba967ac0b1f2374efacd4e48fde6e,fingerprint,1011,0,f,2019-01-06 14:14:56.187099+01
902ba967ac0b1f2374efacd4e48fde6e,fingerprint,1095,0,f,2019-01-06 14:15:09.366522+01
902ba967ac0b1f2374efacd4e48fde6e,fingerprint,727,0,f,2019-01-06 14:15:24.59998+01
902ba967ac0b1f2374efacd4e48fde6e,fingerprint,568,0,f,2019-01-06 14:15:50.22399+01
902ba967ac0b1f2374efacd4e48fde6e,fingerprint,40,0,f,2019-01-06 14:16:06.815385+01
13ddca69527d5a0946b301c201f804ed,fingerprint,967,0,f,2019-01-06 14:43:40.018604+01
13ddca69527d5a0946b301c201f804ed,fingerprint,1382,0,f,2019-01-06 14:43:50.09502+01
13ddca69527d5a0946b301c201f804ed,fingerprint,980,0,f,2019-01-06 14:44:01.455875+01
13ddca69527d5a0946b301c201f804ed,fingerprint,868,0,f,2019-01-06 14:44:17.9204+01
13ddca69527d5a0946b301c201f804ed,fingerprint,1360,0,f,2019-01-06 14:44:35.492541+01
13ddca69527d5a0946b301c201f804ed,fingerprint,1132,0,f,2019-01-06 14:48:08.357948+01
13ddca69527d5a0946b301c201f804ed,fingerprint,1373,1,f,2019-01-06 14:47:53.692019+01
13ddca69527d5a0946b301c201f804ed,fingerprint,645,0,f,2019-01-06 14:48:42.148617+01
13ddca69527d5a0946b301c201f804ed,fingerprint,501,0,f,2019-01-06 14:50:24.033649+01
13ddca69527d5a0946b301c201f804ed,fingerprint,1381,0,f,2019-01-06 14:50:32.176924+01
13ddca69527d5a0946b301c201f804ed,fingerprint,709,0,f,2019-01-06 14:50:42.017185+01
13ddca69527d5a0946b301c201f804ed,fingerprint,1378,0,f,2019-01-06 14:51:10.566274+01
13ddca69527d5a0946b301c201f804ed,fingerprint,929,1,f,2019-01-06 14:55:07.327293+01
13ddca69527d5a0946b301c201f804ed,fingerprint,1134,0,f,2019-01-06 14:55:41.737212+01
13ddca69527d5a0946b301c201f804ed,fingerprint,37,0,f,2019-01-06 14:56:07.051286+01
13ddca69527d5a0946b301c201f804ed,fingerprint,59,0,f,2019-01-06 14:56:24.190073+01
13ddca69527d5a0946b301c201f804ed,fingerprint,83,0,f,2019-01-06 14:56:36.239033+01
13ddca69527d5a0946b301c201f804ed,fingerprint,91,0,f,2019-01-06 14:56:38.659327+01
13ddca69527d5a0946b301c201f804ed,fingerprint,138,0,f,2019-01-06 14:56:42.294719+01
13ddca69527d5a0946b301c201f804ed,fingerprint,1372,1,f,2019-01-06 14:51:13.54669+01
13ddca69527d5a0946b301c201f804ed,fingerprint,1012,0,f,2019-01-06 14:57:21.285598+01
b6522bd8f4330943fbaf4d0f1c0a2e27,fingerprint,1393,0,f,2019-01-06 15:02:51.807981+01
79a089e7c4847d77122f324700a9d42b,fingerprint,1063,0,f,2019-01-06 15:08:28.492434+01
68f23a604819b839f23d62865a72df4b,fingerprint,1218,0,f,2019-01-06 15:11:49.657011+01
68f23a604819b839f23d62865a72df4b,fingerprint,1390,0,f,2019-01-06 15:11:57.630391+01
227a67f1e90beb39aaf214e64ba4fcc9,fingerprint,156,0,f,2019-01-06 15:19:02.758026+01
dee8a05f2c485dd4be097ee8813e2433,fingerprint,1393,1,f,2019-01-06 11:13:22.277341+01
2e3e7572aeec668b243c7e3216fec9b6,fingerprint,1240,0,f,2019-01-06 15:34:03.471966+01
6529b1a657a618a04681f191cf2d511c,fingerprint,1011,0,f,2019-01-06 15:57:37.405502+01
57fc8b17a74e5d552cc319041424e641,fingerprint,1011,0,f,2019-01-06 15:58:07.175976+01
97282de2d69eea73c75d28e755e67f11,fingerprint,1393,1,f,2019-01-06 12:21:07.295552+01
57fc8b17a74e5d552cc319041424e641,fingerprint,1030,0,f,2019-01-06 16:08:43.815042+01
57fc8b17a74e5d552cc319041424e641,fingerprint,1231,0,f,2019-01-06 16:09:26.314408+01
57fc8b17a74e5d552cc319041424e641,fingerprint,1134,0,f,2019-01-06 16:14:43.28145+01
347cad19a5a85d05bb2a5065a9bdb86d,fingerprint,1028,0,f,2019-01-06 16:18:51.894335+01
57fc8b17a74e5d552cc319041424e641,fingerprint,568,0,f,2019-01-06 16:19:12.793909+01
983cb865f7b95d369a6e29eb9399b889,fingerprint,1391,0,f,2019-01-06 16:21:31.691586+01
57fc8b17a74e5d552cc319041424e641,fingerprint,94,0,f,2019-01-06 16:25:22.397502+01
57fc8b17a74e5d552cc319041424e641,fingerprint,17,0,f,2019-01-06 16:32:44.702108+01
6529b1a657a618a04681f191cf2d511c,fingerprint,593,0,f,2019-01-06 16:33:06.725527+01
57fc8b17a74e5d552cc319041424e641,fingerprint,4,0,f,2019-01-06 16:33:41.9263+01
57fc8b17a74e5d552cc319041424e641,fingerprint,954,0,f,2019-01-06 16:34:03.397166+01
57fc8b17a74e5d552cc319041424e641,fingerprint,750,0,f,2019-01-06 16:34:33.501291+01
6529b1a657a618a04681f191cf2d511c,fingerprint,1147,1,f,2019-01-06 16:35:04.038983+01
57fc8b17a74e5d552cc319041424e641,fingerprint,1147,0,f,2019-01-06 16:35:55.953791+01
6529b1a657a618a04681f191cf2d511c,fingerprint,703,0,f,2019-01-06 16:36:59.241041+01
57fc8b17a74e5d552cc319041424e641,fingerprint,1031,0,f,2019-01-06 16:38:26.231452+01
6097068ce4afb0dcf02fa98bd46efa47,fingerprint,1030,0,f,2019-01-06 16:46:40.935293+01
6097068ce4afb0dcf02fa98bd46efa47,fingerprint,94,0,f,2019-01-06 16:50:00.627915+01
6097068ce4afb0dcf02fa98bd46efa47,fingerprint,1061,0,f,2019-01-06 16:51:22.749987+01
6097068ce4afb0dcf02fa98bd46efa47,fingerprint,1063,0,f,2019-01-06 16:51:46.90243+01
6097068ce4afb0dcf02fa98bd46efa47,fingerprint,864,0,f,2019-01-06 16:52:17.358703+01
bfce994bcdf1bd4d433462871472078c,fingerprint,519,0,f,2019-01-06 16:59:34.135412+01
c4b031408a605a38f7d15c75c49bec12,fingerprint,5,0,f,2019-01-06 17:33:50.40606+01
1473a4060d6aa2de023968a00995afeb,fingerprint,583,1,f,2019-01-06 17:38:33.841422+01
1473a4060d6aa2de023968a00995afeb,fingerprint,1298,0,f,2019-01-06 17:42:22.862181+01
1473a4060d6aa2de023968a00995afeb,fingerprint,1259,0,f,2019-01-06 17:42:28.265979+01
eef0383502f946b544a33a75ee75c585,fingerprint,706,0,f,2019-01-06 17:54:56.058718+01
65fdeb669cbab1cfe7aaf9982f41a016,fingerprint,1391,0,f,2019-01-06 17:55:53.050855+01
e1e3373f0285d607fe67254c8856677f,fingerprint,615,0,f,2019-01-06 17:58:05.238446+01
e1e3373f0285d607fe67254c8856677f,fingerprint,614,0,f,2019-01-06 17:58:17.92011+01
e1e3373f0285d607fe67254c8856677f,fingerprint,613,0,f,2019-01-06 17:58:30.333918+01
ec2c4002c9a350303cd12ea2b6b2386d,fingerprint,590,1,f,2019-01-06 00:44:12.539484+01
a4d91a922788ecb0b43a58e8d0165546,fingerprint,1318,0,f,2019-01-06 18:08:29.644712+01
1473a4060d6aa2de023968a00995afeb,fingerprint,28,0,f,2019-01-06 18:09:22.701561+01
1473a4060d6aa2de023968a00995afeb,fingerprint,507,0,f,2019-01-06 18:09:35.866492+01
a18cf36bd2cc49c0439f254ef773c353,fingerprint,177,0,f,2019-01-06 18:12:25.99219+01
a18cf36bd2cc49c0439f254ef773c353,fingerprint,583,0,f,2019-01-06 18:12:58.624515+01
a18cf36bd2cc49c0439f254ef773c353,fingerprint,163,0,f,2019-01-06 18:15:06.644986+01
cb2cecc273ac045ae2c1186191a4d99a,fingerprint,1357,0,f,2019-01-06 18:37:11.321934+01
6529b1a657a618a04681f191cf2d511c,fingerprint,129,1,f,2019-01-06 16:39:30.06524+01
58c64c2b9126e94182c96e9af2f456ee,fingerprint,1023,0,f,2019-01-06 18:46:58.171965+01
ea7320f3b0412f77ec514890f7f8636e,fingerprint,1390,0,f,2019-01-06 18:52:52.01732+01
f5e30ef3b817db2f1b28cac9530f0757,fingerprint,1241,0,f,2019-01-06 18:58:42.25777+01
1d52393b8a82918d67b016542d298a76,fingerprint,1023,0,f,2019-01-06 19:20:27.569505+01
f5e30ef3b817db2f1b28cac9530f0757,fingerprint,1364,1,f,2019-01-06 19:23:20.373935+01
2cc703ac00e6a23390eccbdd5c6ff47a,fingerprint,377,0,f,2019-01-06 19:44:02.61934+01
2cc703ac00e6a23390eccbdd5c6ff47a,fingerprint,429,0,f,2019-01-06 19:49:44.157941+01
e8ed992463e131614a43ad3991d7f475,fingerprint,1393,0,f,2019-01-06 20:09:21.580279+01
30200319aace38cd69224efd8a8ac444,fingerprint,1368,0,f,2019-01-06 20:40:24.340827+01
39cc9c86e67baf2129b80fe3414c397492ea8026,ethAddress,1368,0,t,2019-01-06 20:40:30.925114+01
30200319aace38cd69224efd8a8ac444,fingerprint,1361,0,f,2019-01-06 20:40:54.031651+01
39cc9c86e67baf2129b80fe3414c397492ea8026,ethAddress,1361,0,t,2019-01-06 20:40:56.339416+01
30200319aace38cd69224efd8a8ac444,fingerprint,1171,0,f,2019-01-06 20:41:52.435825+01
39cc9c86e67baf2129b80fe3414c397492ea8026,ethAddress,1171,0,t,2019-01-06 20:42:03.038909+01
0610b7e36c32e2ff80737ec2ea2d630b,fingerprint,776,1,f,2019-01-06 20:42:42.082864+01
0610b7e36c32e2ff80737ec2ea2d630b,fingerprint,1280,0,f,2019-01-06 20:43:07.751137+01
eef0383502f946b544a33a75ee75c585,fingerprint,1393,1,f,2019-01-06 15:38:39.013925+01
928067f8928029abadba337603084dcf,fingerprint,1391,0,f,2019-01-06 20:58:50.263251+01
347cad19a5a85d05bb2a5065a9bdb86d,fingerprint,1391,0,f,2019-01-06 21:39:21.94405+01
5c390794ff5709fd6d9a648ab29446c2,fingerprint,1375,0,f,2019-01-06 21:56:04.549638+01
5b0d92e138422428d8e5afab8ee8f99ba9a4e613,ethAddress,1375,0,t,2019-01-06 21:56:14.548407+01
51afeeb5e7bbf7e5c2b4e8f85ab9124b,fingerprint,135,0,f,2019-01-06 22:46:16.230889+01
51afeeb5e7bbf7e5c2b4e8f85ab9124b,fingerprint,590,0,f,2019-01-06 22:47:03.660241+01
5a79625ac43d63182eb6b35e0e0e7ceb,fingerprint,1393,1,f,2019-01-06 23:02:08.628964+01
51afeeb5e7bbf7e5c2b4e8f85ab9124b,fingerprint,583,0,f,2019-01-06 22:47:24.254103+01
51afeeb5e7bbf7e5c2b4e8f85ab9124b,fingerprint,172,0,f,2019-01-06 22:48:11.02693+01
728a5cfe35f263487235d100f83cac44,fingerprint,1387,0,f,2019-01-06 22:50:15.60029+01
cb2cecc273ac045ae2c1186191a4d99a,fingerprint,1389,1,f,2019-01-06 18:48:55.205499+01
5d915e2e97473f919bff36fc25cfd24e,fingerprint,1376,0,f,2019-01-06 22:54:06.618255+01
29679b270d9eff64f964c4c170e31a7e,fingerprint,1351,0,f,2019-01-06 22:54:17.74421+01
5d915e2e97473f919bff36fc25cfd24e,fingerprint,307,0,f,2019-01-06 22:56:29.018119+01
f8b32d30ac6ab3030595432533d7836fd76b078d,ethAddress,1393,0,t,2019-01-06 23:02:19.550104+01
1e97a33ce6405d0e08d9221aa52bfbf0,fingerprint,1398,1,f,2019-01-06 23:11:15.118035+01
1e97a33ce6405d0e08d9221aa52bfbf0,fingerprint,1399,1,f,2019-01-06 23:21:50.89617+01
eef0383502f946b544a33a75ee75c585,fingerprint,1398,0,f,2019-01-06 23:13:40.879181+01
5c390794ff5709fd6d9a648ab29446c2,fingerprint,1394,1,f,2019-01-06 22:02:17.49202+01
1e97a33ce6405d0e08d9221aa52bfbf0,fingerprint,1397,1,f,2019-01-06 23:03:59.237256+01
f5e30ef3b817db2f1b28cac9530f0757,fingerprint,1332,1,f,2019-01-06 19:25:23.330589+01
1e97a33ce6405d0e08d9221aa52bfbf0,fingerprint,1395,1,f,2019-01-06 22:48:24.318818+01
