tokenId,amount,contractAddress,id
1585,2.2e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0xed99f3eda5994e83432f62ca272da5a1fa92d9cf416fa108e781936302b7c828-46
1586,1.2e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x4d65bcb46d2d607dc87a48150a56f1075053d6edc8a63886db892cf02fad9879-15
1586,1.2e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x3277c03a726d96b3ece1cab2a10ad471f4ab3ad56062a0a6b18e885f2ebfa18c-37
1558,3e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0xd4d85cfeffc1a887d399ed7312a01f9d75a81674d90d199fcb1b51f662b65065-28
1587,1.2e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x7cdbe8313c1d71f083b6650d468aa140ac697f1ab8cdb80d6b3378f2d0de0a01-64
1588,1e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x8bf72b63f732685633dfb0b0f28f276875f56d6b4e35a8f019e7bec2fd8210f8-30
1589,2.2e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0xa8b89e344da795f8f672609ed4703c497497659fe75d124b001b95dddb7b36f2-70
1414,5e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x3c50c939115aaab0368d83db73d88b4ed2ff5b73a4b0dcb7452426c41cbf664c-105
1342,1.6e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0xf9fb96933b139c35acd304758f357fa010152e757c612eb4ae982576090fd8be-217
1471,2e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x59ac2c0ba9be3bdd55dab2e47995c33b6f24ae3de24a357df56814a8b393c2c1-18
1530,1e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x6649f0d29759481d8c5081641af9ad69bedd91ab5fa1b3d2cde327e041512c03-29
1590,5e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0xdc1793c429551626c74261b9ac3c7e3253b64c9d0825370dd69f2a53a8774bf8-91
1573,1.666e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0xd8f2174eefae14331968d486b580c827ef8bbe9ceb636eb71fcb2e2a663e98a5-133
1376,3.1e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x657b518e8a85ca4d3e824775433181e4c5afdd6c0fe499b23b2e691b7053e9dd-67
1593,1e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x0c8ed949617132c7f956a93bfd3d936cecd03e3d3c7825165e6dba85a4307639-4
583,7.8e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x61990a7c4c8c42d4ba8d2b68f87f6b367b32ddc1b6b64ecd970b6473970ee110-19
1592,1.5e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0xd1d3f0772386fc5b9a246bcda0333738699eabd6b9943b95556390372ee634f8-133
1591,1.9e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x955050aeb61ec0615f2923146460ade9bd8dea0f0210696c5eceb528cf68d5cb-158
1594,1e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x6e69629bcfe309b113e903c0c9aae85074bf98987ccf22c95fea4723034bacac-54
1596,5e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x4b05518b58be7b2dd0af5f5a65a8c13c75fe68e86a48adc8dafcc0cac4d5f1ad-81
1597,3e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x78c035ec7daaa24e9e284ca151ae5444ac4133b7b16855bc43d97bc05e347acc-17
1440,7.5e+16,41a322b28d0ff354040e2cbc676f0320d8c8850d,0xc28178f773d2fed4166ac0a489a276a07fa29ca3fc1e3420014bda3563e28051-55
1460,7.5e+16,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x5b8abf72ebe9d2bb715984eac958cc33af8f7277b12332d8adee69fd17527c47-25
1484,2.5e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0xf71cc8981e6db2b6a27ab181dcb9a2f8036fda5456d0957823d2f6d8715b9f88-136
1602,1.5e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0xf1d8319a216ff51d40423df1bbe89bb95f77ff153da117d60dc28e3a090c86ee-50
1584,3e+16,41a322b28d0ff354040e2cbc676f0320d8c8850d,0xac9145227b1ae8fc20fd8840c80ecfcba8fee735267bb1e47201efbac67ebacb-19
1583,3e+16,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x5877d0696c32c03f474a14482b463d113a4e1de31662ab2ebf98e2aec95cb878-30
1582,3e+16,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x7833e5f6e068f8cb5cd7b604d8a88dda542e101ffa566281dbd4a3c110e9deb8-22
1581,3e+16,41a322b28d0ff354040e2cbc676f0320d8c8850d,0xb3b1672bacbb98591b7976f3e3563ab422f4120cf20fcc346be5a98dbf0360f9-134
1580,3e+16,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x622a6d9186cf5dec794847092a09adf98ca0956c21107d63b8c390d5cf7a61f7-84
1579,3e+16,41a322b28d0ff354040e2cbc676f0320d8c8850d,0xdb57f64c2a15835962939c26e0e72ecc2ba8fe004738556036f0a1d8d1da1bd7-69
1578,3e+16,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x23689e3f80cd7953aaeef95d79096f10c8af779a39ba54e250a899a8b682c2c4-62
1577,1e+15,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x7d2cd34d14e77c399bbe54ba358ddbe222b7eedcde30a911ebf8c3bdc87998a1-52
1576,1e+15,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x7d2cd34d14e77c399bbe54ba358ddbe222b7eedcde30a911ebf8c3bdc87998a1-57
1575,3e+16,41a322b28d0ff354040e2cbc676f0320d8c8850d,0xb310b035a87639d23c1ba9bace1d18f93048fe8d24d1a8427c56d8aa26d0c0ef-17
1574,1e+15,41a322b28d0ff354040e2cbc676f0320d8c8850d,0xb310b035a87639d23c1ba9bace1d18f93048fe8d24d1a8427c56d8aa26d0c0ef-18
1575,1e+15,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x40ae94ad2c65033cb176a8c11fea4d13f9c1e802dc8e845010f350e7de437874-41
1603,1000000000000,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x0f90f8321c156bc36eb5ee61ba8b22e0a10d247deb979402675a33a5acb51c95-105
1604,1.4e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x2d2f2a6aa2da28456259356c2ac4c33501e98578315733124f5a3714e72b43b4-19
1604,1.4e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x80eceec31b35ce15bbd43ccce82c7c961bd9f66d1c53d8335f3f919ee93d9ae8-86
1605,6.5e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x6881c533264a9d580e3f57e11bb64722d99ddceb3ad65084f970ddd00c38ed41-118
1029,1e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0xda5fefc591c723bec5a6b7b035d403f6f5c0330a8a059213ed18f66f22c48e6f-21
1219,1e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x18f65d2ba77ec4e63f5cf6f24a3c5bfd9e032746e3cbdfea7359999f52d816ba-126
1606,1.2e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x29da9c95df80fef915e4aa575a6509f2a3b78f9d1883de5d69a4e3169077b6b9-78
1607,1.5e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0xf2711a66d685be1b9c144c7bde823f6dce7f1f27345c43c9b3da923acb7298d3-90
1608,2e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x4d3e09fc3e2accdb29e69f79ad1e3a02fc0c2624a8cd85f9b8468ca429197b28-104
1589,1.8e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x1b73361665743ca7ff69a6f5d524e73dbe6fe78dc6981c20ded5f5479c2c4e8b-59
1018,2.5e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x0250b7b34bbb0f00800c61ffc20547da8f6e739c59feb0a30f12fb83ddc349d9-123
1610,2.4e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x1dbb3b5dbb199fc23572082e6047924fa1ccfe2d6916730ccc734829fa43748a-103
1614,1.555e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x85840fb00fb1882fe4811bad16f2c59b2f4911b509582984b00f762e944936f1-46
1611,4e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x2fbb508deac67ebf9ace899d6aefd4110180559c649a574ee819bb9f48bff0cf-62
1615,1.8e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0xca8c60b82212fd74841546fbf004f898f74e713bac0d86e0d65a0058c848c2cf-152
1616,1e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0xb30c1cf266fac1e571bc9d5f444cdc689edf22b6a7eb2fd73d452cf783c54ca5-104
1619,1.11e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x54fb99afd4a92e7f1efe524f563b3ae67557f2ad2eddb3526d23557befc5237a-77
1618,5e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x8368107d2f9f7e35071bba015f82c283e60c33e3ac694164762ab4fdcab83dcf-96
1620,2e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0xe7a592b6aa900ab7bcfa38545abceeb347a3dffe80d352d7f4fd161d4ab9b8ff-7
1391,1e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0xa71d275ce62c82d988409794ee2341450e1f9a0ba933a3778d5cdf3980fdd5f6-57
1197,5e+16,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x1bf1189235d9e1ac9c4d5af59a1ce0900eb630702dfd8b075a44c9afb0c40732-88
1078,5e+16,41a322b28d0ff354040e2cbc676f0320d8c8850d,0xb8ff4874db36bfbca0b48046d48faa7ad432841c94e39c0140e812834f21252f-55
1623,8e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x2a638ff33bed4e31f9dc09cbc3cc84308e2ae636bcc1d8716de967e5ce840e67-56
1625,8e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0xf8701c02340016416f41a77e2f791782b3625ef11a637bc4409ff7a8932b11c8-61
1460,8e+16,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x704aa0c6bff0954294cd07e6fc520da37ffc47a1249c3009ba3bb3233072bdd1-93
1440,5e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0xf3854ac4aec030731932d1e19ebc7aae73732d753a9e3f45ed97e85b6e8bfb90-117
1626,5e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0xe1a965b0bb98b8471427edea04c5393d780d5a27cdccca9a01a7becb0672ac78-117
1627,9e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x3d7808e223b2aa43ac5a27f28829d2f07e752576714e0251b4d47c950204d085-50
1629,1.7e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x6d5b97acc0457369a1dc1679a61d745fef3827617a9637573e7b9a21ff22385a-110
1631,1.7e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x5d2b933570f48803c5b16b8240c968f6bf523ce1a273149a1aad7d029488de9f-117
1626,2e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0xc42409c09289c706ab9d61d12aa712d0bb83edf1b7b2d2dfd3a253c9ffa8ef1c-105
1630,4e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x8b378bb31c554d5fd4272218741f7441fdddd9187a0c826e81f6d2201ceab278-91
1633,1e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x4c22fb29d7e982c2336ccbb176dd939db34911f9dc34b23031be64c5d429fd18-113
1632,6e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x2193ff11975d38fd0a23560f486b9528d23a6eaac32069147e82b32caadf6f84-93
1421,2e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0xcdf6f1b5a43b8dbe8f75c880f794d082866e6fe2050f242a3e05afafbef13450-84
572,8.5e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x043ce67b416af8558482a12e2bdd1f9dd5c91788adb4b096732dd39034aa7460-33
1634,1.9e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x043ce67b416af8558482a12e2bdd1f9dd5c91788adb4b096732dd39034aa7460-34
1606,1e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x5142fc0a056522e613bd5389f2c2b6991e73182805ba3a38109fe7fc2aa74b2e-47
1628,5e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x9aa725f9b5764cc37e2aed619d5cd539c86d726a236c341a8529ea9f4a3fe0eb-77
1617,1.5e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0xebd713f90af37740ef91fb5f717c15bd4581039c37c69d40569f95d8864df17d-58
1477,1.5e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x36712f8e925d6582ee4ebaec8f3091f90a615d4530294ecd4877df4a219b4341-48
1468,5e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x165c2ed73ed42529eda52ca77046f9b678ba73016810d69172ba3e4957c4b85f-33
1402,1e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x854a72904f8bafd41db86a13d0ad2f463543c43e6f964b7a74257008e671f5e5-46
1136,1.2e+19,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x9d0073fda9ce2defe556a263debc602306f497df9de03cdaf90513dc114e9a1b-51
1409,2e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x31625d953de4ae07ab36c00e74bcd7f8ae683ab7294c5ade1e32951755a7c2d9-157
1636,1e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x53addce66325e32a37e288a417755980b30a9b5a40bb7aa04f199d801ddbc444-5
1637,5e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0xa59db8ee898d29c85726669eb211b428e0b73ebcdfbab9c81f03b2f16725af1b-33
1637,5e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x480ab562477d2ae0e5d43211762ff514b042ad7fe298ea1da8fb2fb119945a98-68
1638,3e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0xc08edc3e4be945ada30613172bb5c42a2050c0ac9800bf4970b54a965ce5d15a-53
1639,3e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0xbd3382a5ab492739f05a2e0db8dba3a7c095d10ff1ab13d3148bf42ee2cb8bb4-8
1640,3e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x06715a039d3520d1c79f0824e48eace74a6a0ae3675ce2f0359971f96058d173-30
83,2e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x567874d1c31659acd5b2fc977ec67858a2306885d29232524231c52bd6a00735-121
34,1e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x9c0fa36a6a49309e492a98391c1f17bc90c22fdef4d6fb4316f548f7daee7248-142
1621,1e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0xc467d273ad993ff64d8208430deb06345a9359ea28d497a33e91cb9e2a2e26c0-139
1641,3e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x9d17cb8dd53382bf8ade7c988e1a53c75b5364b9bd37b7e60e24e9dafe6d5eb6-84
1611,1.503e+21,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x5b1649276459d59453ffe369e52bb4ac722443951f129ab75d6d663604bcb39b-26
1651,4e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x8be13f4c75940d673e0fcbf7440cb44cefd7cb123364923b7e386484dd74062f-63
1651,5e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x2682eebbe03c61674fe8fb847c67421643a04baabb4bd70fa14723dd1a2763f6-103
1652,2e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x5b856d22a1f666bdfc781c0ebc1e82df6cbac5d9762030af049396df9cf76d1f-29
1506,3e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x54c8c6bec33948226def0e6e8fa1617d0ebdb87b9d370d779133a4f0d94c88cd-90
1279,5e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x4446a5cdec75732e5795368ce514277d03bc955322eeb8eaaea2eb7b1b54c70a-117
1653,1e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0xbe1a10eafc1d8863beda87df950b65ed2e9b5a18255c3adbb752d29be9ff61b1-77
1605,2e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x36811eb7731e6ea1e2ec157f01ccabe5f27d29eeda52f6acc1bc966dc49a3806-62
1655,4e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x3e3203ab6974711e852fef4014afe29541267b3909a61dc4eda71167febe2775-47
1654,1.4e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x6e371f6ebb2a4cba9235599ca2d64498f4009dee3451de7c26502cb837a28733-86
1624,2e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0xb2d722bdf0dd97f475afef4a30aa24205f3b033afbb7aaa5929661ec6d5dbb3c-87
1656,2e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x4277b44ddb504b8e57b043a2b0c67470d78121bd4a60f0fea51ac17712adbbe8-101
1644,8e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x690f0a340a8f5fe818336d1d81409cad5fdfb9373fada6d8072d7cd11992d5ec-68
1659,1.8e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x6394a3fb92a7bed3f6e7af31271432d415b1d7b8620b12e6ccd10848e5cbabdb-36
1448,8e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x7bc0e526c186004a451759554e772c5e0b58812b6312aa129f4bf00febb82fd2-43
1386,1.01e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0xe2c6a7daff80be57401dfcd206802e6ef2bfa17ccb9454653aa942ce9ca26352-31
1246,3e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x86902e38d23a080e822eef70179576e83e95e5f8b73fe694ce6259f1d3a7324e-78
1215,4e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x86902e38d23a080e822eef70179576e83e95e5f8b73fe694ce6259f1d3a7324e-79
1643,5.2e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x8096a327765fcfa34f4b8e175db37463f5b47f7c0f010d5e01cea4e226e9f3bd-88
1506,2e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x027bce25803ec0f242cb3ba4b4ff35f1c10008444353ce9e677b7ec01a65228d-28
1514,7.5e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x1f0b3415478fe6c45838a83527e0468f55d8b71beaa8533efe249fc6b642d434-50
1566,1.5e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x79c1e93474bd6bbaba791cf4c8b8215b00ac6a274f7b368a07d9ad8cfdb8d3db-54
1599,5e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x21f63b861ee13b7ac8cf457665afb1d27fa6a377766c68a7d26c75d18a15b492-67
1600,4e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0xdad8070517cc890462bb041d7db0426c1efb56a1505f15637d95a211fafefc4c-29
1600,4e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0xba5415f3e3d4f1fee957c9621b95147fe8e871d839bf17408a21242a42b5fa4c-29
1661,2e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0xcd4f4cbd8513d33969663e5fe0b0824d02bcf6c39a169c69955656b44a373b12-62
1663,1.5e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x4394bc01bba48e41fe0f357ccf3c298d58b8f4ddebfe6fb18a74f3898923fd55-96
1496,1e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x9fb527e9647b298d02342b331585af21ea4444ce7eb4f410d2e3fd2a6977d9ac-55
1664,2e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0xb7b87b4ac480454bc101b369f2004f21588c8618c86dc06786e1d95dfb34d4b0-66
1665,2e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0xef9ed213c04e11587a8e0b2aa060c3b4187a76d42e78e7c9e91521a17049232a-71
1581,2e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x61b804c3dfc907fa85e042e6bfa4b3c06dec04f6f8d0b994dc12232f6219273e-47
1577,1e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x0954f78f0640b9463d6aa7b9e09072475a071ca9f63b43e067fe6df44c6b17ef-89
1576,1e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x54a0c5c2b8ce24ee386b23ac835463264ffd9a4eed7d3b5d652eac35c4ae28f2-65
1361,7e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0xe471789d32bd3c5615352caed179116faf3295aabe3830b2abe012ec2b014ed0-140
1359,6e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0xf55c22e37842e28993b59255df58567a7e0fcc21d8dea1aa3746407c17f15671-127
1667,3.14159e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x110574350ebf7ed33cf87f9a89b5316476794e4254b63c70f192f069f3fe23ca-1
1626,1e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x6e0c12e7ab82f072ae33581616665d499636a063e3e5901a0155d0a27c0cc2d6-47
1669,8e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x87898979968fe97ece4ac1fbd1f7b2dfdfde5bd891baab3264a104a8e938f52f-104
1671,1.7e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x24a43788951ba5923de5db4d0538a6835fd4423da81f4b342d9b9523b96bc778-20
1672,1e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x9044ce42ca013cc0b47b3e5b01bdfefa8aca8922e5cc3f0a49d7a069139ea122-102
1668,1e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x7c70e2a04ee7b8cda14bec09180d104b0eb0d87c560d2e618ede7448e99777ee-55
1598,1e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x900605900e90b4ea0db7f1b520d91bde7f765d26e2bb38b1b9c469319b1be279-67
1673,8e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x29a9de508e967b8be970407a256c814f18493b2402cdd50b155b4af34feaa172-103
1675,1e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0xa777f669a1696f0b4d3877ec8411231656baa41a4b6c036b702dd34440ef4019-69
1674,1e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0xa777f669a1696f0b4d3877ec8411231656baa41a4b6c036b702dd34440ef4019-74
1676,1.2e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0xb380103cd132089956e087037dda1ea83f7a26ab9c1b230121f3d272eff3ab8b-80
1681,1.618e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0xd5c7b4f68dfdb8ebe10401ac8688013df22c4ad801e852af1dbb4d513a559db2-94
1682,1.5e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x0d376d7e992dd9bd9c121497ad301fcabec996b71fff37c195fd542994c7b2b1-21
1683,2e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0xa0fad1ffbef9aa4d525a87fb7c1cbcf044ce43e06a5b53d19fa8fd9707db9e89-94
1669,1.5e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x5fe16c33aca9a000ae2efb1cd30eed7f9970b9ffdc1f3bc1d88f5bf11291ef0c-41
1686,1.4e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x6a8363a1d952c340e9183d72ecf7d2906e2326726fdd21da6c3ba1efc7cf971f-111
1522,2e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x6219ddf8c6bc44f79864453b0d04728acc17b84b0f43839a9b4d9ada5000b1d2-111
1521,2e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x7ed94594ca7cd882009574f23e1b47aafaed7caf8bf2a9cce499078ab81c64dd-119
1520,2e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0xbb7d614da5f7bf35bf210d2a7092baa07d4db6bf487185fd95a6b63bf8bfd3e0-27
1455,2e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0xbb7d614da5f7bf35bf210d2a7092baa07d4db6bf487185fd95a6b63bf8bfd3e0-45
1688,2e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x6ebcad81ba748e6883125e8583bde7cd0cbbe7f112acf7afd50982014856b080-24
1687,2e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0xd14e1fda5991bb3f528e361c7b071535b8228d310b5516ae8d0f3ee2dbe3f615-57
1671,1.5e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x99d407d7cd757ef21704aa0cecad12ffb0e4712ab6cccbf4f8393484fd0f02f8-57
1689,1.8e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x447d48a1b55eb7fe4c49dc4df5bf9473739f63beedafd07d88f3ddd57fdfebda-50
1573,1e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0xdd7bc3d8324aff2ab96ae19f6ad4a9be73eae5d81777e89d67a7fe5215e909d6-118
1691,8e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x5cb79812212e7427386b0591f7b2f43810d86c0269919f6277c57bd84a8ea8f4-118
1693,3e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x6034dfa81fb3e2527405be166ef4a64a04c8ef2222f5a544a0ea0caa609df118-117
1695,3e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x105bb438fe06669c220eae659e11ae1660b06ae43ee9c8244f87dd6bccb60658-124
1694,3e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x616915296bdbc9976eeb37b651fd516baa3372fc82a09dadcf08fa8d04fa7fc7-75
1694,5e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x0de2bcefabc75bc1f0fbb3300a26b5cab6104a596b747fa9da380e30fa8c018d-33
1698,8e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x92af4fb6ca036b102620faa57744010fe5ed9652429d804a074b606effcb2e5b-74
1689,1.6e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x699af8f658daff5d071ae670ebf45e51e86b60710b6c80a03668ed705e9d1b64-49
1700,1.2e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x21cb560c771acf449daee800de153672800096b281abe6943731358aebf6903b-101
1701,1.5e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x2fedc2293eb60f4ee7f09be1e11632e20a00560047795f146f832d373af3b903-63
1441,7e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x7799535d26345cdfc073487948f3f3997b431906eeaf29a27276af8b4c992178-128
1626,6e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x116a8267a9db3efa21b883463579c8ebf13af5050edbaf1611a687567bbfc4b0-47
1620,1.1e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0xebdcfdf5045ea3528889afb4fcc36e2c7aa2091aa2638ca856306e1f2eccc5ea-123
1704,1.5e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0xd24bd5eb53e22ce13c073360c9e2ae68ed02da1d9e4f1fb16d0b03b1e8ffac7d-21
1706,1.9e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x0737fd71c919cc4f7cc605db049de746be199c49ea8c9cfc17d53cdae4bac7f5-18
1709,1e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x8c8e81c35940ba8cdda234bf0f3f6c663f9b2addcf1d30a17b541579aea1e3de-63
1711,1e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0xafc962d82e5bbddcfef0f3822dcc5c92e17d86c2f6ec0969a385f955f200249e-20
